5251 0.000002 
5256 0.000003 
5267 0.000003 
5272 0.000003 
5275 0.000003 
5291 0.000002 
5319 0.000002 
5321 0.000003 
5322 0.000004 
5339 0.000003 
5342 0.000002 
5344 0.000002 
5352 0.000004 
5374 0.000002 
5394 0.000003 
5400 0.000003 
5404 0.000003 
5418 0.000004 
5430 0.000003 
5438 0.000002 
5473 0.000002 
5482 0.000003 
5488 0.000004 
5495 0.000003 
5498 0.000003 
5517 0.000004 
5531 0.000002 
5533 0.000003 
5540 0.000002 
5544 0.000004 
5545 0.000002 
5561 0.000004 
5578 0.000003 
5589 0.000003 
5593 0.000002 
5611 0.000002 
5613 0.000003 
5618 0.000003 
5627 0.000002 
5629 0.000003 
5630 0.000004 
5645 0.000004 
5669 0.000002 
5673 0.000002 
5674 0.000002 
5676 0.000003 
5690 0.000002 
5706 0.000004 
5715 0.000003 
5736 0.000003 
5738 0.000003 
5740 0.000002 
5743 0.000003 
5758 0.000002 
5774 0.000003 
5778 0.000004 
5783 0.000003 
5795 0.000003 
5806 0.000003 
5848 0.000004 
5850 0.000004 
5867 0.000003 
5868 0.000002 
5896 0.000002 
5900 0.000002 
5903 0.000003 
5916 0.000003 
5971 0.000003 
5974 0.000003 
5981 0.000003 
5991 0.000003 
6003 0.000003 
6009 0.000002 
6031 0.000003 
6042 0.000002 
6067 0.000002 
6093 0.000001 
6115 0.000003 
6117 0.000002 
6128 0.000003 
6131 0.000003 
6132 0.000003 
6140 0.000004 
6164 0.000003 
6170 0.000004 
6178 0.000003 
6179 0.000003 
6187 0.000003 
6190 0.000004 
6191 0.000004 
6195 0.000003 
6198 0.000003 
6204 0.000004 
6206 0.000002 
6211 0.000003 
6241 0.000003 
6247 0.000003 
6255 0.000003 
6298 0.000003 
6308 0.000003 
6309 0.000003 
6315 0.000003 
6329 0.000003 
6339 0.000004 
6342 0.000002 
6347 0.000003 
6363 0.000004 
6373 0.000002 
6385 0.000002 
6403 0.000003 
6412 0.000004 
6413 0.000003 
6414 0.000003 
6416 0.000002 
6421 0.000002 
6438 0.000002 
6448 0.000003 
6451 0.000002 
6457 0.000003 
6461 0.000003 
6464 0.000004 
6471 0.000003 
6477 0.000003 
6497 0.000003 
6503 0.000003 
6508 0.000003 
6511 0.000003 
6517 0.000002 
6521 0.000003 
6527 0.000003 
6547 0.000003 
6548 0.000003 
6556 0.000005 
6585 0.000003 
6589 0.000002 
6600 0.000003 
6602 0.000003 
6622 0.000003 
6623 0.000004 
6630 0.000002 
6664 0.000003 
6668 0.000005 
6672 0.000003 
6679 0.000002 
6702 0.000003 
6703 0.000003 
6705 0.000003 
6727 0.000002 
6728 0.000003 
6747 0.000002 
6749 0.000002 
6770 0.000003 
6786 0.000004 
6788 0.000003 
6798 0.000004 
6807 0.000003 
6818 0.000003 
6819 0.000004 
6822 0.000003 
6824 0.000002 
6851 0.000003 
6852 0.000003 
6855 0.000003 
6875 0.000004 
6904 0.000005 
6910 0.000003 
6932 0.000003 
6935 0.000003 
6940 0.000004 
6943 0.000004 
6946 0.000004 
6948 0.000003 
6960 0.000002 
6967 0.000003 
6988 0.000003 
6993 0.000002 
7003 0.000002 
7009 0.000003 
7011 0.000003 
7014 0.000002 
7017 0.000002 
7026 0.000003 
7036 0.000003 
7039 0.000003 
7050 0.000002 
7060 0.000003 
7076 0.000004 
7079 0.000003 
7093 0.000004 
7094 0.000002 
7095 0.000002 
7099 0.000004 
7112 0.000002 
7131 0.000004 
7133 0.000003 
7156 0.000003 
7160 0.000002 
7164 0.000003 
7176 0.000002 
7186 0.000003 
7226 0.000003 
7239 0.000002 
7240 0.000004 
7262 0.000003 
7266 0.000003 
7269 0.000003 
7273 0.000003 
7278 0.000003 
7304 0.000003 
7311 0.000003 
7316 0.000003 
7318 0.000003 
7319 0.000003 
7326 0.000003 
7340 0.000004 
7358 0.000003 
7359 0.000002 
7364 0.000002 
7378 0.000002 
7391 0.000004 
7393 0.000002 
7396 0.000004 
7420 0.000002 
7439 0.000003 
7442 0.000002 
7444 0.000003 
7456 0.000003 
7463 0.000004 
7471 0.000005 
7496 0.000003 
7502 0.000003 
7504 0.000003 
7522 0.000002 
7543 0.000004 
7572 0.000003 
7576 0.000002 
7584 0.000003 
7616 0.000002 
7632 0.000003 
7650 0.000004 
7653 0.000003 
7659 0.000002 
7685 0.000004 
7687 0.000003 
7693 0.000003 
7712 0.000003 
7716 0.000003 
7720 0.000004 
7721 0.000003 
7748 0.000003 
7750 0.000002 
7751 0.000004 
7753 0.000003 
7755 0.000002 
7762 0.000002 
7763 0.000003 
7765 0.000003 
7766 0.000003 
7773 0.000003 
7776 0.000004 
7782 0.000003 
7793 0.000003 
7816 0.000002 
7817 0.000003 
7819 0.000003 
7822 0.000004 
7826 0.000003 
7828 0.000003 
7831 0.000003 
7843 0.000004 
7848 0.000003 
7885 0.000004 
7887 0.000004 
7893 0.000002 
7917 0.000003 
7925 0.000003 
7949 0.000004 
7963 0.000004 
7983 0.000003 
7993 0.000005 
7994 0.000004 
8007 0.000003 
8031 0.000003 
8043 0.000005 
8050 0.000004 
8054 0.000002 
8057 0.000004 
8059 0.000003 
8063 0.000002 
8071 0.000004 
8084 0.000002 
8088 0.000004 
8102 0.000003 
8127 0.000003 
8135 0.000003 
8146 0.000003 
8151 0.000004 
8157 0.000003 
8191 0.000002 
8204 0.000003 
8205 0.000003 
8228 0.000003 
8240 0.000004 
8249 0.000003 
8258 0.000003 
8273 0.000002 
8276 0.000003 
8277 0.000003 
8278 0.000003 
8291 0.000003 
8298 0.000002 
8301 0.000002 
8307 0.000003 
8312 0.000004 
8327 0.000003 
8340 0.000002 
8349 0.000003 
8357 0.000003 
8358 0.000003 
8359 0.000003 
8360 0.000003 
8407 0.000002 
8416 0.000002 
8419 0.000003 
8430 0.000003 
8467 0.000003 
8476 0.000003 
8485 0.000002 
8489 0.000003 
8492 0.000003 
8498 0.000003 
8501 0.000003 
8507 0.000003 
8520 0.000002 
8521 0.000003 
8522 0.000003 
8523 0.000002 
8528 0.000003 
8545 0.000003 
8548 0.000003 
8570 0.000004 
8592 0.000003 
8617 0.000003 
8642 0.000002 
8668 0.000003 
8670 0.000005 
8678 0.000003 
8694 0.000003 
8700 0.000003 
8702 0.000002 
8721 0.000003 
8734 0.000003 
8737 0.000002 
8740 0.000003 
8760 0.000003 
8766 0.000004 
8778 0.000003 
8798 0.000003 
8813 0.000003 
8831 0.000003 
8846 0.000003 
8854 0.000002 
8862 0.000003 
8873 0.000002 
8882 0.000003 
8894 0.000002 
8896 0.000003 
8902 0.000003 
8916 0.000004 
8921 0.000003 
8926 0.000003 
8935 0.000003 
8940 0.000002 
8949 0.000002 
8956 0.000003 
8958 0.000003 
8962 0.000004 
8968 0.000004 
9004 0.000003 
9005 0.000003 
9017 0.000003 
9018 0.000003 
9039 0.000003 
9040 0.000005 
9042 0.000003 
9043 0.000003 
9072 0.000004 
9076 0.000004 
9078 0.000003 
9082 0.000003 
9108 0.000004 
9119 0.000004 
9141 0.000003 
9143 0.000003 
9166 0.000004 
9168 0.000002 
9172 0.000004 
9174 0.000003 
9177 0.000003 
9181 0.000003 
9193 0.000004 
9198 0.000003 
9199 0.000003 
9207 0.000003 
9212 0.000003 
9241 0.000003 
9242 0.000003 
9246 0.000004 
9261 0.000003 
9274 0.000005 
9281 0.000003 
9282 0.000003 
9292 0.000003 
9296 0.000003 
9302 0.000004 
9308 0.000004 
9311 0.000002 
9319 0.000003 
9320 0.000003 
9324 0.000003 
9325 0.000003 
9336 0.000002 
9349 0.000002 
9354 0.000002 
9383 0.000004 
9398 0.000004 
9414 0.000003 
9418 0.000004 
9422 0.000003 
9427 0.000004 
9428 0.000003 
9442 0.000003 
9461 0.000004 
9462 0.000004 
9490 0.000002 
9492 0.000004 
9496 0.000004 
9504 0.000002 
9509 0.000004 
9510 0.000004 
9523 0.000003 
9529 0.000005 
9532 0.000003 
9560 0.000003 
9568 0.000003 
9577 0.000002 
9580 0.000003 
9596 0.000005 
9598 0.000004 
9607 0.000003 
9629 0.000004 
9641 0.000003 
9652 0.000003 
9655 0.000004 
9661 0.000003 
9668 0.000004 
9670 0.000003 
9671 0.000003 
9689 0.000004 
9690 0.000004 
9699 0.000003 
9701 0.000006 
9708 0.000003 
9716 0.000003 
9719 0.000004 
9735 0.000003 
9746 0.000005 
9762 0.000003 
9777 0.000002 
9780 0.000003 
9800 0.000003 
9812 0.000003 
9821 0.000003 
9837 0.000003 
9859 0.000003 
9860 0.000004 
9871 0.000003 
9872 0.000004 
9902 0.000003 
9927 0.000004 
9929 0.000003 
9930 0.000003 
9931 0.000003 
9938 0.000002 
9979 0.000004 
9997 0.000003 
